,composition,coop_rate,winning_strategy
3987,"[3, 5, 3, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3988,"[0, 2, 2, 4, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3989,"[5, 2, 2, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3990,"[3, 1, 2, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3991,"[5, 3, 2, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3992,"[2, 0, 5, 0, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
3993,"[3, 2, 1, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3994,"[5, 4, 5, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3995,"[4, 1, 2, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3996,"[1, 5, 2, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3997,"[2, 4, 4, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3998,"[5, 1, 1, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
3999,"[1, 3, 0, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4000,"[5, 4, 0, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4001,"[4, 4, 3, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4002,"[2, 0, 0, 3, 5]",200.0,"['FirstByDavis', 'InversePunisher']"
4003,"[1, 1, 3, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4004,"[2, 1, 0, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4005,"[3, 1, 0, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4006,"[0, 3, 1, 3, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4007,"[5, 0, 0, 1, 4]",200.0,"['FirstByDavis', 'InversePunisher']"
4008,"[2, 1, 3, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4009,"[5, 0, 1, 3, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4010,"[0, 2, 3, 4, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4011,"[0, 4, 2, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4012,"[1, 0, 0, 5, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
4013,"[1, 5, 3, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4014,"[3, 2, 5, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4015,"[4, 1, 5, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4016,"[3, 3, 0, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4017,"[5, 3, 2, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4018,"[2, 2, 0, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4019,"[2, 0, 1, 4, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4020,"[3, 2, 1, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4021,"[5, 1, 5, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4022,"[3, 4, 2, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4023,"[1, 2, 2, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4024,"[3, 3, 3, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4025,"[5, 0, 4, 2, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4026,"[3, 4, 0, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4027,"[5, 0, 4, 2, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4028,"[3, 0, 4, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4029,"[4, 3, 5, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4030,"[5, 3, 3, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4031,"[2, 4, 4, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4032,"[0, 1, 5, 3, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4033,"[4, 3, 1, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4034,"[2, 2, 1, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4035,"[3, 3, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4036,"[5, 0, 2, 2, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4037,"[1, 2, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4038,"[0, 1, 4, 5, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4039,"[3, 1, 2, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4040,"[0, 5, 0, 4, 1]",200.0,"['ContriteTitForTat', 'InversePunisher']"
4041,"[5, 3, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4042,"[4, 1, 0, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4043,"[2, 0, 3, 0, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4044,"[4, 4, 4, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4045,"[3, 3, 1, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4046,"[1, 1, 2, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4047,"[4, 4, 5, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4048,"[1, 3, 0, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4049,"[2, 5, 0, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4050,"[0, 2, 4, 0, 0]",200.0,"['ContriteTitForTat', 'OnceBitten']"
4051,"[5, 2, 4, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
4052,"[4, 3, 5, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4053,"[1, 4, 3, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4054,"[5, 5, 5, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4055,"[1, 5, 5, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4056,"[0, 5, 3, 4, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4057,"[3, 4, 0, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4058,"[4, 2, 0, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4059,"[5, 5, 3, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4060,"[3, 0, 3, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4061,"[5, 0, 3, 4, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4062,"[4, 4, 4, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4063,"[0, 0, 5, 1, 4]",200.0,"['OnceBitten', 'InversePunisher']"
4064,"[0, 5, 4, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4065,"[4, 1, 1, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4066,"[1, 5, 4, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4067,"[1, 5, 5, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4068,"[4, 2, 1, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4069,"[4, 0, 1, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4070,"[0, 0, 4, 5, 0]",200.0,"['OnceBitten', 'InversePunisher']"
4071,"[0, 4, 0, 2, 4]",200.0,"['ContriteTitForTat', 'InversePunisher']"
4072,"[1, 5, 1, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4073,"[4, 1, 2, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4074,"[2, 1, 4, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4075,"[0, 5, 4, 4, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4076,"[3, 3, 5, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4077,"[5, 4, 0, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4078,"[4, 3, 3, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4079,"[4, 2, 2, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4080,"[1, 0, 1, 5, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4081,"[4, 0, 5, 1, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4082,"[0, 4, 4, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4083,"[3, 3, 4, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4084,"[3, 5, 2, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4085,"[5, 2, 0, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4086,"[3, 2, 3, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4087,"[1, 4, 0, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4088,"[1, 1, 2, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4089,"[3, 3, 0, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4090,"[0, 4, 2, 1, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4091,"[1, 2, 2, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4092,"[5, 0, 1, 0, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4093,"[1, 4, 5, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4094,"[3, 3, 5, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4095,"[3, 1, 1, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4096,"[2, 3, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4097,"[0, 2, 4, 2, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4098,"[3, 2, 5, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4099,"[1, 0, 1, 4, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4100,"[4, 3, 4, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4101,"[2, 4, 2, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4102,"[5, 3, 5, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4103,"[4, 3, 1, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4104,"[2, 3, 4, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4105,"[1, 5, 5, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4106,"[3, 5, 4, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4107,"[5, 0, 3, 1, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4108,"[3, 3, 4, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4109,"[5, 2, 0, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4110,"[0, 3, 5, 0, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4111,"[1, 2, 5, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4112,"[3, 5, 0, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4113,"[3, 4, 5, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4114,"[5, 1, 3, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4115,"[0, 5, 5, 2, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4116,"[2, 2, 1, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4117,"[0, 1, 1, 1, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4118,"[1, 2, 0, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4119,"[0, 5, 2, 0, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4120,"[0, 4, 5, 0, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4121,"[2, 2, 5, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4122,"[2, 4, 1, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4123,"[1, 1, 1, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4124,"[4, 0, 2, 1, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4125,"[5, 4, 3, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4126,"[0, 2, 3, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4127,"[1, 0, 0, 5, 1]",200.0,"['FirstByDavis', 'InversePunisher']"
4128,"[1, 2, 4, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4129,"[1, 5, 2, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4130,"[3, 5, 2, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4131,"[3, 5, 1, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4132,"[0, 3, 1, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4133,"[2, 1, 0, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4134,"[0, 5, 5, 4, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4135,"[4, 0, 5, 3, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4136,"[2, 0, 3, 5, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4137,"[5, 4, 2, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4138,"[3, 2, 2, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4139,"[0, 1, 2, 3, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4140,"[3, 2, 4, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4141,"[4, 1, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4142,"[4, 0, 4, 3, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4143,"[3, 1, 3, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4144,"[1, 3, 2, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4145,"[4, 2, 1, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4146,"[1, 2, 3, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4147,"[0, 1, 0, 4, 2]",200.0,"['ContriteTitForTat', 'InversePunisher']"
4148,"[4, 5, 1, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4149,"[2, 0, 1, 1, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4150,"[3, 2, 3, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4151,"[3, 2, 1, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4152,"[5, 0, 5, 0, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4153,"[2, 4, 5, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4154,"[0, 5, 1, 3, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4155,"[0, 0, 1, 4, 5]",200.0,"['OnceBitten', 'InversePunisher']"
4156,"[5, 5, 3, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4157,"[1, 3, 0, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4158,"[3, 4, 3, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4159,"[3, 0, 1, 1, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4160,"[2, 4, 0, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4161,"[0, 4, 2, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4162,"[4, 5, 5, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4163,"[2, 0, 2, 0, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4164,"[1, 0, 0, 4, 0]",200.0,"['FirstByDavis', 'InversePunisher']"
4165,"[0, 3, 3, 4, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4166,"[0, 4, 2, 1, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4167,"[2, 1, 5, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4168,"[3, 3, 3, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4169,"[0, 1, 3, 2, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4170,"[3, 5, 2, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4171,"[5, 1, 1, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4172,"[5, 2, 4, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4173,"[5, 1, 1, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4174,"[2, 0, 5, 4, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4175,"[3, 5, 2, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4176,"[4, 2, 4, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4177,"[0, 3, 0, 5, 2]",200.0,"['ContriteTitForTat', 'InversePunisher']"
4178,"[2, 2, 5, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4179,"[1, 4, 1, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4180,"[3, 5, 5, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4181,"[0, 0, 4, 3, 5]",200.0,"['OnceBitten', 'InversePunisher']"
4182,"[4, 4, 3, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4183,"[2, 1, 1, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4184,"[0, 2, 3, 0, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4185,"[4, 2, 5, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4186,"[2, 1, 0, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4187,"[2, 5, 0, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4188,"[4, 3, 1, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4189,"[3, 2, 3, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4190,"[2, 4, 1, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4191,"[2, 0, 3, 0, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4192,"[0, 2, 0, 3, 4]",200.0,"['ContriteTitForTat', 'InversePunisher']"
4193,"[1, 4, 4, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4194,"[2, 1, 3, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4195,"[4, 5, 3, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4196,"[4, 1, 2, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4197,"[1, 1, 2, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4198,"[0, 2, 2, 4, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4199,"[4, 1, 2, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4200,"[0, 1, 3, 2, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4201,"[1, 5, 2, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4202,"[5, 3, 2, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4203,"[0, 3, 3, 0, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4204,"[3, 1, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
4205,"[1, 0, 5, 3, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4206,"[3, 2, 0, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4207,"[0, 2, 2, 2, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4208,"[1, 3, 2, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4209,"[5, 1, 4, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4210,"[0, 1, 5, 5, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4211,"[3, 3, 0, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4212,"[5, 0, 4, 3, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4213,"[5, 4, 0, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4214,"[4, 0, 1, 0, 0]",200.0,"['FirstByDavis', 'OnceBitten']"
4215,"[2, 5, 0, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4216,"[2, 0, 0, 3, 4]",200.0,"['FirstByDavis', 'InversePunisher']"
4217,"[2, 4, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
