,composition,coop_rate,winning_strategy
3873,"[3, 1, 2, 5, 2]",125.87573964497041,['EvolvedANNNoise05']
3874,"[2, 3, 2, 0, 0]",140.16326530612244,['Raider']
3875,"[5, 0, 1, 3, 3]",95.77083333333333,['EvolvedANNNoise05']
3876,"[0, 1, 2, 1, 3]",172.3673469387755,['GrudgerAlternator']
3877,"[1, 3, 5, 2, 3]",160.69387755102042,['Raider']
3878,"[4, 4, 5, 3, 4]",135.53,['Raider']
3879,"[0, 2, 5, 1, 5]",184.77514792899407,['GrudgerAlternator']
3880,"[3, 2, 1, 1, 4]",119.18181818181819,['EvolvedANNNoise05']
3881,"[3, 3, 2, 2, 4]",130.80612244897958,['Raider']
3882,"[3, 1, 1, 0, 2]",96.22448979591837,['Raider']
3883,"[1, 0, 1, 5, 0]",155.85714285714286,['Raider']
3884,"[4, 3, 2, 1, 3]",120.49704142011835,['EvolvedANNNoise05']
3885,"[3, 2, 4, 1, 0]",129.28,['Raider']
3886,"[2, 2, 0, 3, 4]",125.02479338842976,['EvolvedANNNoise05']
3887,"[2, 5, 2, 2, 5]",151.1171875,['Raider']
3888,"[5, 1, 4, 4, 4]",114.61111111111111,['EvolvedANNNoise05']
3889,"[0, 0, 5, 1, 5]",180.10743801652893,['GrudgerAlternator']
3890,"[2, 0, 2, 5, 4]",118.82840236686391,['EvolvedANNNoise05']
3891,"[3, 3, 4, 3, 4]",135.94117647058823,['Raider']
3892,"[1, 2, 2, 4, 0]",152.8395061728395,['Raider']
3893,"[1, 1, 4, 2, 3]",147.8595041322314,['GrudgerAlternator']
3894,"[3, 2, 5, 1, 2]",134.18343195266272,['Raider']
3895,"[5, 5, 0, 0, 4]",116.88775510204081,['Raider']
3896,"[5, 1, 4, 2, 3]",109.75555555555556,['EvolvedANNNoise05']
3897,"[0, 1, 4, 3, 1]",156.59259259259258,['GrudgerAlternator']
3898,"[1, 3, 3, 3, 2]",151.80555555555554,['Raider']
3899,"[2, 0, 4, 4, 1]",128.94214876033058,['Raider']
3900,"[4, 0, 1, 4, 3]",105.63888888888889,['EvolvedANNNoise05']
3901,"[4, 1, 3, 2, 0]",116.9,['EvolvedANNNoise05']
3902,"[2, 1, 1, 3, 2]",123.34567901234568,['EvolvedANNNoise05']
3903,"[4, 4, 2, 3, 5]",128.90432098765433,['Raider']
3904,"[4, 1, 3, 2, 5]",114.66666666666667,['EvolvedANNNoise05']
3905,"[3, 5, 1, 2, 3]",138.51020408163265,['Raider']
3906,"[0, 1, 1, 0, 2]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
3907,"[3, 3, 3, 2, 4]",134.12,['Raider']
3908,"[5, 4, 3, 0, 2]",119.36224489795919,['Raider']
3909,"[2, 1, 3, 0, 0]",124.16666666666667,['Raider']
3910,"[3, 3, 3, 1, 3]",134.11834319526628,['Raider']
3911,"[2, 1, 0, 1, 0]",128.1875,['EvolvedANNNoise05']
3912,"[1, 3, 5, 3, 4]",156.2734375,['Raider']
3913,"[1, 5, 4, 1, 1]",170.54861111111111,['Raider']
3914,"[4, 3, 5, 4, 3]",131.6343490304709,['Raider']
3915,"[4, 3, 1, 1, 3]",116.26388888888889,['EvolvedANNNoise05']
3916,"[5, 3, 2, 4, 1]",127.16,['EvolvedANNNoise05']
3917,"[3, 2, 1, 2, 5]",121.20710059171597,['EvolvedANNNoise05']
3918,"[2, 1, 3, 1, 3]",132.44,['Forgiver']
3919,"[4, 0, 2, 2, 3]",98.19834710743801,['EvolvedANNNoise05']
3920,"[0, 4, 2, 1, 1]",184.171875,['EvolvedANNNoise05']
3921,"[1, 5, 0, 4, 2]",154.75,['Raider']
3922,"[1, 5, 2, 5, 1]",157.55612244897958,['Raider']
3923,"[1, 4, 0, 2, 0]",163.3877551020408,['Raider']
3924,"[5, 3, 0, 5, 5]",117.29938271604938,['EvolvedANNNoise05']
3925,"[0, 0, 3, 1, 5]",174.77777777777777,['GrudgerAlternator']
3926,"[1, 4, 1, 2, 3]",155.22314049586777,['Raider']
3927,"[1, 5, 5, 5, 3]",156.53739612188366,['Raider']
3928,"[3, 3, 0, 4, 1]",139.06611570247935,['Raider']
3929,"[1, 0, 2, 2, 3]",127.859375,['GrudgerAlternator']
3930,"[0, 4, 4, 0, 1]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
3931,"[1, 0, 1, 4, 0]",151.97222222222223,['Raider']
3932,"[5, 5, 1, 4, 1]",134.2578125,['Raider']
3933,"[4, 2, 5, 1, 0]",123.34722222222223,['Raider']
3934,"[5, 5, 3, 1, 0]",128.12244897959184,['Raider']
3935,"[5, 5, 3, 0, 1]",124.38775510204081,['Raider']
3936,"[0, 4, 5, 3, 3]",170.76,['GrudgerAlternator']
3937,"[4, 0, 1, 4, 4]",103.2189349112426,['EvolvedANNNoise05']
3938,"[0, 3, 4, 1, 1]",184.02469135802468,['GrudgerAlternator']
3939,"[1, 5, 2, 0, 5]",178.0059171597633,['Raider']
3940,"[0, 3, 1, 2, 5]",167.76859504132233,['GrudgerAlternator']
3941,"[0, 2, 5, 5, 5]",153.96193771626298,['GrudgerAlternator']
3942,"[1, 0, 1, 3, 0]",146.44,['Raider']
3943,"[5, 1, 0, 2, 0]",119.625,['EvolvedANNNoise05']
3944,"[1, 2, 3, 5, 3]",141.69897959183675,['Raider']
3945,"[1, 3, 2, 4, 0]",156.48,['Raider']
3946,"[1, 0, 4, 1, 3]",148.02469135802468,['Forgiver']
3947,"[0, 2, 3, 1, 0]",179.61111111111111,['EvolvedANNNoise05']
3948,"[0, 4, 3, 0, 2]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
3949,"[1, 3, 0, 2, 0]",160.33333333333334,['Raider']
3950,"[0, 5, 3, 4, 1]",168.18934911242604,['EvolvedANNNoise05']
3951,"[5, 2, 5, 2, 3]",119.27335640138408,['EvolvedANNNoise05']
3952,"[1, 0, 3, 1, 3]",141.734375,['Forgiver']
3953,"[3, 4, 2, 1, 2]",135.75,['Raider']
3954,"[2, 3, 5, 4, 5]",144.5540166204986,['Raider']
3955,"[1, 3, 2, 2, 4]",153.45833333333334,['Raider']
3956,"[3, 1, 0, 4, 5]",111.28402366863905,['EvolvedANNNoise05']
3957,"[0, 5, 5, 5, 2]",164.96539792387543,['EvolvedANNNoise05']
3958,"[0, 5, 4, 0, 5]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
3959,"[1, 2, 0, 5, 2]",140.72,['Raider']
3960,"[2, 2, 2, 2, 0]",139.125,['Raider']
3961,"[4, 3, 4, 2, 5]",129.96296296296296,['EvolvedANNNoise05']
3962,"[5, 5, 3, 3, 4]",129.485,['Raider']
3963,"[4, 4, 3, 2, 1]",131.70408163265307,['Raider']
3964,"[5, 3, 4, 3, 5]",123.4525,['EvolvedANNNoise05']
3965,"[4, 4, 4, 5, 1]",137.89814814814815,['Raider']
3966,"[0, 1, 3, 5, 4]",143.22485207100593,['GrudgerAlternator']
3967,"[3, 5, 2, 0, 5]",146.86666666666667,['Raider']
3968,"[0, 1, 1, 5, 1]",147.65625,['EvolvedANNNoise05']
3969,"[0, 5, 1, 3, 0]",175.44444444444446,['EvolvedANNNoise05']
3970,"[2, 3, 1, 1, 0]",140.91836734693877,['Raider']
3971,"[3, 3, 0, 0, 4]",122.3,['Raider']
3972,"[2, 5, 4, 0, 3]",162.70408163265307,['Raider']
3973,"[0, 2, 0, 4, 2]",147.25,['EvolvedANNNoise05']
3974,"[3, 4, 4, 3, 1]",141.62666666666667,['Raider']
3975,"[4, 1, 4, 5, 5]",120.42105263157895,['EvolvedANNNoise05']
3976,"[1, 1, 5, 0, 5]",173.51388888888889,['Forgiver']
3977,"[0, 3, 5, 5, 5]",157.65432098765433,['GrudgerAlternator']
3978,"[2, 1, 3, 4, 5]",129.33333333333334,['GrudgerAlternator']
3979,"[0, 0, 2, 5, 3]",132.05,['GrudgerAlternator']
3980,"[3, 1, 0, 4, 0]",150.96875,['EvolvedANNNoise05']
3981,"[1, 5, 1, 4, 4]",152.45777777777778,['Raider']
3982,"[5, 2, 2, 1, 4]",106.72448979591837,['EvolvedANNNoise05']
3983,"[4, 4, 3, 4, 5]",131.25,['Raider']
3984,"[0, 2, 2, 5, 5]",146.04591836734693,['GrudgerAlternator']
3985,"[0, 0, 5, 2, 0]",161.0612244897959,['GrudgerAlternator']
3986,"[0, 4, 3, 4, 0]",168.06611570247935,['EvolvedANNNoise05']
3987,"[2, 4, 3, 0, 3]",156.16666666666666,['Raider']
3988,"[0, 0, 4, 1, 2]",172.6530612244898,['GrudgerAlternator']
3989,"[5, 1, 1, 1, 3]",90.56198347107438,['EvolvedANNNoise05']
3990,"[3, 3, 4, 1, 0]",135.9090909090909,['Raider']
3991,"[1, 1, 4, 4, 5]",141.21333333333334,['GrudgerAlternator']
3992,"[2, 1, 5, 0, 2]",144.86,['Raider']
3993,"[5, 2, 3, 5, 3]",120.75617283950618,['EvolvedANNNoise05']
3994,"[1, 5, 4, 3, 4]",161.08304498269896,['Raider']
3995,"[2, 4, 0, 5, 0]",159.6198347107438,['Raider']
3996,"[5, 4, 5, 3, 0]",132.32179930795849,['Raider']
3997,"[4, 1, 1, 2, 4]",103.45833333333333,['EvolvedANNNoise05']
3998,"[5, 5, 3, 3, 1]",132.19377162629758,['Raider']
3999,"[2, 1, 5, 5, 3]",134.421875,['Raider']
4000,"[2, 0, 0, 0, 4]",96.88888888888889,['Forgiver']
4001,"[1, 3, 5, 4, 4]",152.45328719723184,['Raider']
4002,"[1, 5, 3, 1, 3]",169.5621301775148,['Raider']
4003,"[1, 5, 4, 3, 1]",162.23979591836735,['Raider']
4004,"[3, 2, 1, 5, 2]",130.5621301775148,['EvolvedANNNoise05']
4005,"[0, 2, 3, 0, 0]",200.0,"['Cooperator', 'GrudgerAlternator']"
4006,"[3, 1, 4, 4, 0]",133.06944444444446,['Raider']
4007,"[0, 4, 4, 3, 2]",169.53846153846155,['EvolvedANNNoise05']
4008,"[5, 1, 3, 1, 3]",101.79881656804734,['EvolvedANNNoise05']
4009,"[1, 1, 1, 1, 3]",137.75510204081633,['Forgiver']
4010,"[4, 1, 4, 2, 2]",115.8224852071006,['EvolvedANNNoise05']
4011,"[0, 4, 2, 0, 3]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
4012,"[1, 4, 0, 2, 2]",153.4814814814815,['Raider']
4013,"[5, 2, 4, 4, 2]",121.56401384083046,['EvolvedANNNoise05']
4014,"[1, 0, 2, 5, 4]",124.58333333333333,['GrudgerAlternator']
4015,"[5, 4, 4, 5, 5]",128.48771266540643,"['Raider', 'EvolvedANNNoise05']"
4016,"[4, 0, 2, 0, 5]",96.89256198347107,['Forgiver']
4017,"[5, 1, 0, 4, 3]",107.63905325443787,['EvolvedANNNoise05']
4018,"[3, 4, 1, 4, 0]",147.50694444444446,['Raider']
4019,"[3, 2, 4, 0, 0]",126.0,['Raider']
4020,"[0, 1, 5, 3, 5]",161.21428571428572,['GrudgerAlternator']
4021,"[0, 1, 4, 2, 2]",164.320987654321,['GrudgerAlternator']
4022,"[3, 2, 4, 1, 3]",131.77514792899407,['Raider']
4023,"[2, 1, 0, 4, 1]",137.09375,['EvolvedANNNoise05']
4024,"[2, 5, 2, 3, 1]",151.06508875739644,['Raider']
4025,"[4, 3, 1, 5, 4]",124.6470588235294,['EvolvedANNNoise05']
4026,"[1, 4, 4, 1, 3]",168.3905325443787,['Raider']
4027,"[4, 1, 1, 3, 2]",111.34710743801652,['EvolvedANNNoise05']
4028,"[2, 3, 2, 2, 4]",140.84023668639054,['Raider']
4029,"[4, 0, 0, 5, 0]",153.40740740740742,['EvolvedANNNoise05']
4030,"[5, 0, 4, 3, 2]",106.8265306122449,['EvolvedANNNoise05']
4031,"[5, 4, 2, 1, 0]",121.33333333333333,['Raider']
4032,"[4, 0, 5, 5, 0]",127.0204081632653,['EvolvedANNNoise05']
4033,"[5, 5, 0, 2, 4]",121.453125,['EvolvedANNNoise05']
4034,"[5, 5, 1, 3, 0]",135.48979591836735,['Raider']
4035,"[0, 1, 0, 3, 1]",146.72,['EvolvedANNNoise05']
4036,"[3, 2, 0, 4, 4]",119.79881656804734,['EvolvedANNNoise05']
4037,"[0, 2, 1, 2, 1]",161.83333333333334,['EvolvedANNNoise05']
4038,"[2, 3, 4, 2, 2]",145.8343195266272,['Raider']
4039,"[0, 4, 3, 0, 0]",200.0,"['Cooperator', 'GrudgerAlternator']"
4040,"[0, 2, 0, 0, 3]",200.0,"['Cooperator', 'Forgiver']"
4041,"[1, 5, 2, 3, 5]",157.66015625,['Raider']
4042,"[2, 2, 0, 3, 1]",136.953125,['Raider']
4043,"[0, 4, 3, 2, 0]",177.23456790123456,['EvolvedANNNoise05']
4044,"[0, 5, 1, 0, 3]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
4045,"[5, 3, 4, 5, 2]",127.8808864265928,['Raider']
4046,"[0, 0, 4, 2, 0]",157.11111111111111,['GrudgerAlternator']
4047,"[0, 3, 3, 3, 1]",165.32,['EvolvedANNNoise05']
4048,"[5, 1, 3, 2, 4]",106.57333333333334,['EvolvedANNNoise05']
4049,"[5, 0, 3, 4, 1]",113.51479289940828,['EvolvedANNNoise05']
4050,"[2, 0, 4, 3, 0]",130.44444444444446,['Raider']
4051,"[0, 5, 3, 5, 2]",163.0888888888889,['EvolvedANNNoise05']
4052,"[3, 3, 2, 3, 2]",132.10059171597632,['Raider']
4053,"[3, 3, 3, 5, 2]",136.078125,['Raider']
4054,"[3, 0, 0, 2, 3]",91.234375,['EvolvedANNNoise05']
4055,"[3, 3, 0, 5, 1]",142.52083333333334,['Raider']
4056,"[1, 1, 0, 5, 2]",134.40740740740742,['Raider']
4057,"[5, 4, 1, 1, 3]",115.86224489795919,['EvolvedANNNoise05']
4058,"[3, 1, 1, 1, 5]",112.54545454545455,['Forgiver']
4059,"[4, 1, 0, 2, 1]",109.25,['EvolvedANNNoise05']
4060,"[2, 3, 4, 3, 3]",143.92,['Raider']
4061,"[1, 5, 3, 3, 4]",159.3671875,['Raider']
4062,"[1, 2, 3, 0, 0]",160.25,['Raider']
4063,"[1, 0, 2, 2, 1]",126.58333333333333,['Raider']
4064,"[1, 4, 4, 3, 4]",157.8203125,['Raider']
4065,"[1, 2, 4, 4, 2]",146.57988165680473,['Raider']
4066,"[5, 0, 5, 0, 4]",104.26020408163265,['Forgiver']
4067,"[2, 2, 3, 2, 2]",136.97520661157026,['Raider']
4068,"[0, 1, 1, 5, 2]",140.4320987654321,['EvolvedANNNoise05']
4069,"[5, 1, 2, 4, 0]",126.66666666666667,['EvolvedANNNoise05']
4070,"[0, 1, 3, 5, 1]",148.3,['EvolvedANNNoise05']
4071,"[0, 0, 0, 0, 5]",200.0,['Forgiver']
4072,"[0, 0, 0, 5, 5]",120.75,['Forgiver']
4073,"[2, 1, 0, 3, 4]",115.77,['EvolvedANNNoise05']
4074,"[1, 3, 3, 3, 1]",153.2396694214876,['Raider']
4075,"[2, 4, 3, 0, 2]",154.39669421487602,['Raider']
4076,"[0, 0, 0, 2, 5]",138.0,['Forgiver']
4077,"[0, 0, 1, 2, 4]",142.6122448979592,['GrudgerAlternator']
4078,"[0, 5, 0, 5, 4]",156.50510204081633,['EvolvedANNNoise05']
4079,"[0, 2, 5, 4, 0]",161.5206611570248,['EvolvedANNNoise05']
4080,"[4, 0, 3, 4, 0]",124.52892561983471,['EvolvedANNNoise05']
4081,"[5, 0, 0, 2, 3]",82.97,['EvolvedANNNoise05']
4082,"[3, 4, 0, 1, 1]",130.76543209876544,['Raider']
4083,"[1, 4, 1, 4, 3]",149.18343195266272,['Raider']
4084,"[3, 0, 1, 3, 0]",131.9795918367347,['EvolvedANNNoise05']
4085,"[2, 5, 0, 5, 2]",147.76020408163265,['Raider']
4086,"[4, 5, 3, 0, 1]",133.01775147928993,['Raider']
4087,"[4, 1, 1, 0, 3]",90.07407407407408,['Forgiver']
4088,"[5, 5, 4, 4, 1]",134.90581717451525,['Raider']
4089,"[3, 5, 0, 2, 3]",136.14792899408283,['Raider']
4090,"[5, 4, 3, 3, 0]",131.21333333333334,['Raider']
4091,"[3, 1, 5, 0, 5]",137.5204081632653,['Forgiver']
4092,"[4, 1, 3, 0, 2]",102.92,['Raider']
4093,"[4, 0, 1, 0, 2]",67.0204081632653,['Forgiver']
4094,"[4, 4, 0, 2, 4]",122.24489795918367,['EvolvedANNNoise05']
4095,"[5, 2, 5, 1, 2]",116.65333333333334,['EvolvedANNNoise05']
4096,"[5, 4, 0, 2, 0]",128.5785123966942,['EvolvedANNNoise05']
4097,"[2, 3, 1, 0, 5]",147.900826446281,['Forgiver']
4098,"[1, 5, 5, 5, 0]",160.6484375,['Raider']
4099,"[0, 0, 4, 3, 5]",152.72916666666666,['GrudgerAlternator']
4100,"[2, 4, 4, 4, 3]",146.4567474048443,['Raider']
4101,"[0, 0, 5, 5, 1]",145.6611570247934,['GrudgerAlternator']
4102,"[5, 2, 2, 2, 5]",110.53515625,['EvolvedANNNoise05']
4103,"[0, 5, 0, 2, 1]",176.4375,['EvolvedANNNoise05']
4104,"[3, 0, 1, 1, 5]",101.01,['Forgiver']
4105,"[0, 4, 5, 5, 2]",162.0703125,['EvolvedANNNoise05']
4106,"[0, 3, 2, 3, 0]",168.171875,['EvolvedANNNoise05']
4107,"[3, 3, 0, 4, 2]",132.33333333333334,['Raider']
4108,"[1, 1, 4, 1, 3]",155.07,['Forgiver']
4109,"[1, 3, 4, 1, 4]",165.97041420118344,['Raider']
4110,"[4, 3, 0, 2, 0]",131.33333333333334,['EvolvedANNNoise05']
4111,"[3, 2, 5, 5, 3]",133.24382716049382,['Raider']
4112,"[2, 5, 1, 4, 2]",147.68367346938774,['Raider']
4113,"[0, 1, 2, 3, 4]",149.21,['GrudgerAlternator']
4114,"[4, 0, 4, 5, 4]",115.39792387543253,['EvolvedANNNoise05']
4115,"[0, 0, 2, 0, 5]",200.0,"['GrudgerAlternator', 'Forgiver']"
4116,"[3, 5, 3, 1, 4]",145.3671875,['Raider']
4117,"[2, 3, 5, 3, 0]",148.37278106508876,['Raider']
4118,"[3, 2, 4, 3, 2]",131.0612244897959,['Raider']
4119,"[4, 5, 5, 3, 1]",140.0679012345679,['Raider']
4120,"[3, 0, 1, 0, 4]",92.703125,['Forgiver']
4121,"[0, 3, 4, 0, 5]",200.0,"['Cooperator', 'GrudgerAlternator', 'Forgiver']"
4122,"[0, 2, 1, 1, 4]",175.78125,['GrudgerAlternator']
4123,"[5, 4, 0, 0, 1]",106.65,['Raider']
4124,"[5, 1, 5, 5, 5]",118.39002267573696,['EvolvedANNNoise05']
4125,"[1, 4, 0, 5, 2]",150.29166666666666,['Raider']
4126,"[1, 5, 2, 3, 2]",158.62130177514794,['Raider']
4127,"[4, 2, 1, 4, 3]",119.12244897959184,['EvolvedANNNoise05']
4128,"[3, 4, 5, 2, 0]",143.94387755102042,['Raider']
4129,"[3, 5, 1, 4, 5]",137.2037037037037,['Raider']
4130,"[1, 2, 2, 3, 3]",142.74380165289256,['Raider']
4131,"[4, 5, 4, 3, 3]",137.33518005540165,['Raider']
4132,"[4, 4, 2, 4, 3]",130.6574394463668,['Raider']
4133,"[2, 1, 4, 2, 4]",136.15384615384616,['Forgiver']
4134,"[1, 3, 2, 1, 3]",159.03,['Raider']
4135,"[5, 2, 0, 4, 1]",126.3125,['EvolvedANNNoise05']
4136,"[5, 1, 5, 3, 0]",119.3265306122449,['EvolvedANNNoise05']
4137,"[0, 2, 0, 1, 1]",169.8125,['EvolvedANNNoise05']
4138,"[4, 0, 2, 3, 4]",103.15976331360947,['EvolvedANNNoise05']
4139,"[2, 5, 5, 4, 3]",151.4349030470914,['Raider']
4140,"[1, 3, 1, 4, 4]",143.0,['Raider']
4141,"[3, 3, 5, 5, 4]",136.725,['Raider']
4142,"[0, 3, 5, 2, 0]",175.94,['EvolvedANNNoise05']
4143,"[3, 3, 2, 1, 1]",129.17,['Raider']
4144,"[3, 2, 1, 5, 3]",126.52551020408163,['EvolvedANNNoise05']
4145,"[1, 1, 4, 4, 4]",140.5612244897959,['GrudgerAlternator']
4146,"[5, 4, 1, 5, 2]",129.98269896193773,['EvolvedANNNoise05']
4147,"[1, 0, 1, 2, 2]",117.58333333333333,['EvolvedANNNoise05']
4148,"[4, 4, 1, 2, 5]",125.8671875,['EvolvedANNNoise05']
4149,"[5, 4, 1, 3, 4]",120.8477508650519,['EvolvedANNNoise05']
4150,"[0, 0, 0, 5, 4]",120.37037037037037,['Forgiver']
4151,"[1, 4, 5, 5, 3]",153.47222222222223,['Raider']
4152,"[5, 0, 5, 1, 0]",100.60330578512396,['EvolvedANNNoise05']
4153,"[4, 1, 3, 3, 4]",114.85777777777778,['EvolvedANNNoise05']
4154,"[1, 5, 0, 5, 5]",147.69921875,['Raider']
4155,"[1, 5, 5, 2, 4]",167.39446366782008,['Raider']
4156,"[2, 4, 1, 2, 0]",149.80246913580248,['Raider']
4157,"[5, 4, 0, 1, 1]",115.25619834710744,['EvolvedANNNoise05']
4158,"[0, 5, 0, 5, 5]",155.55555555555554,['EvolvedANNNoise05']
4159,"[5, 2, 2, 4, 0]",129.63313609467457,['EvolvedANNNoise05']
4160,"[3, 2, 3, 5, 0]",140.72781065088756,['Raider']
4161,"[1, 4, 4, 5, 3]",152.02076124567475,['Raider']
4162,"[0, 1, 3, 5, 5]",143.5204081632653,['GrudgerAlternator']
4163,"[2, 5, 4, 4, 3]",149.9814814814815,['Raider']
4164,"[1, 5, 3, 3, 0]",163.375,['Raider']
4165,"[4, 0, 4, 1, 1]",102.23,['EvolvedANNNoise05']
4166,"[3, 4, 0, 4, 2]",136.8284023668639,['Raider']
4167,"[1, 5, 1, 0, 0]",170.75510204081633,['Raider']
4168,"[5, 3, 1, 2, 5]",113.2421875,['EvolvedANNNoise05']
4169,"[3, 0, 2, 4, 4]",111.59763313609467,['EvolvedANNNoise05']
4170,"[5, 1, 1, 4, 4]",106.68,['EvolvedANNNoise05']
4171,"[5, 1, 3, 5, 5]",113.62880886426593,['EvolvedANNNoise05']
4172,"[4, 2, 1, 3, 3]",115.68639053254438,['EvolvedANNNoise05']
4173,"[0, 4, 3, 5, 2]",159.74489795918367,['EvolvedANNNoise05']
4174,"[1, 5, 0, 5, 3]",150.7908163265306,['Raider']
4175,"[3, 5, 5, 2, 1]",147.1328125,['Raider']
4176,"[3, 1, 2, 2, 3]",115.29752066115702,['EvolvedANNNoise05']
4177,"[1, 0, 5, 0, 5]",170.13223140495867,['Forgiver']
4178,"[1, 1, 3, 4, 2]",138.27272727272728,['Raider']
4179,"[4, 3, 4, 1, 3]",128.03555555555556,['Raider']
4180,"[4, 2, 4, 3, 0]",128.66272189349112,['Raider']
4181,"[4, 1, 3, 0, 0]",97.9375,['Raider']
4182,"[2, 5, 4, 2, 0]",155.5147928994083,['Raider']
4183,"[1, 4, 5, 3, 5]",160.10802469135803,['Raider']
4184,"[1, 2, 1, 4, 1]",146.0493827160494,['Raider']
4185,"[2, 2, 1, 4, 3]",130.33333333333334,['Raider']
4186,"[2, 5, 4, 4, 4]",149.6398891966759,['Raider']
4187,"[3, 4, 1, 1, 0]",135.79012345679013,['Raider']
4188,"[4, 0, 5, 4, 0]",123.19526627218934,['EvolvedANNNoise05']
4189,"[3, 1, 3, 2, 4]",121.35502958579882,['EvolvedANNNoise05']
4190,"[0, 3, 3, 5, 0]",162.60330578512398,['EvolvedANNNoise05']
4191,"[1, 2, 1, 4, 0]",156.359375,['Raider']
4192,"[5, 0, 3, 1, 1]",90.47,['EvolvedANNNoise05']
4193,"[0, 1, 2, 2, 4]",158.74074074074073,['GrudgerAlternator']
4194,"[1, 5, 5, 4, 0]",162.23555555555555,['Raider']
4195,"[1, 2, 3, 1, 2]",155.5185185185185,['Raider']
4196,"[0, 2, 3, 5, 2]",150.97222222222223,['EvolvedANNNoise05']
4197,"[1, 5, 4, 2, 4]",165.78125,['Raider']
4198,"[3, 2, 2, 3, 5]",125.09333333333333,['EvolvedANNNoise05']
4199,"[5, 1, 2, 1, 0]",100.25925925925925,['EvolvedANNNoise05']
4200,"[3, 1, 3, 1, 5]",124.61538461538461,['Forgiver']
4201,"[5, 4, 5, 1, 1]",127.19140625,['Raider']
4202,"[5, 5, 4, 4, 4]",131.8305785123967,['Raider']
4203,"[2, 1, 1, 3, 5]",121.90277777777777,['GrudgerAlternator']
4204,"[2, 4, 1, 0, 4]",151.15702479338842,['Raider']
4205,"[0, 3, 0, 4, 3]",151.12,['EvolvedANNNoise05']
4206,"[1, 1, 5, 1, 4]",160.65277777777777,['Forgiver']
4207,"[2, 0, 4, 1, 5]",135.89583333333334,['Forgiver']
4208,"[2, 1, 4, 0, 1]",135.59375,['Raider']
4209,"[1, 4, 5, 5, 2]",154.31487889273356,['Raider']
4210,"[3, 4, 2, 0, 3]",137.6875,['Raider']
4211,"[1, 5, 2, 5, 5]",151.21296296296296,['Raider']
4212,"[2, 5, 4, 0, 5]",165.2421875,['Raider']
4213,"[2, 2, 4, 1, 2]",142.72727272727272,['Raider']
4214,"[4, 0, 3, 5, 3]",114.30666666666667,['EvolvedANNNoise05']
4215,"[2, 3, 1, 3, 3]",136.20833333333334,['Raider']
4216,"[1, 3, 5, 4, 3]",152.484375,['Raider']
4217,"[4, 4, 5, 3, 0]",137.90625,['Raider']
4218,"[4, 5, 3, 1, 1]",134.62244897959184,['Raider']
4219,"[1, 0, 3, 1, 4]",145.41975308641975,['Forgiver']
4220,"[5, 3, 5, 5, 5]",126.61625708884688,['EvolvedANNNoise05']
4221,"[0, 4, 0, 4, 0]",173.75,['EvolvedANNNoise05']
4222,"[2, 2, 3, 5, 0]",145.97222222222223,['Raider']
4223,"[3, 2, 1, 1, 1]",116.859375,"['Raider', 'EvolvedANNNoise05']"
4224,"[1, 5, 0, 1, 4]",163.69421487603304,['Raider']
4225,"[2, 1, 3, 5, 3]",129.73469387755102,['Raider']
4226,"[4, 2, 4, 1, 3]",121.89285714285714,['EvolvedANNNoise05']
4227,"[5, 1, 1, 1, 4]",92.20833333333333,['EvolvedANNNoise05']
4228,"[5, 3, 5, 4, 3]",126.53,['Raider']
4229,"[4, 2, 3, 2, 0]",123.33884297520662,['Raider']
4230,"[2, 3, 4, 3, 2]",144.1887755102041,['Raider']
4231,"[3, 4, 3, 4, 3]",137.98615916955018,['Raider']
4232,"[2, 1, 0, 0, 1]",91.875,['Raider']
4233,"[5, 2, 4, 2, 3]",116.12890625,['EvolvedANNNoise05']
4234,"[1, 5, 4, 0, 1]",177.46280991735537,['Raider']
4235,"[3, 1, 0, 0, 5]",104.18518518518519,['Forgiver']
4236,"[4, 3, 0, 5, 2]",130.89285714285714,['EvolvedANNNoise05']
4237,"[3, 5, 2, 1, 2]",141.2130177514793,['Raider']
4238,"[4, 1, 4, 0, 4]",116.68639053254438,['Forgiver']
4239,"[0, 0, 3, 4, 1]",141.9375,['GrudgerAlternator']
4240,"[3, 3, 4, 0, 1]",135.6611570247934,['Raider']
4241,"[4, 5, 0, 4, 4]",130.47750865051904,['Raider']
4242,"[4, 3, 4, 0, 2]",126.01183431952663,['Raider']
4243,"[4, 1, 2, 0, 1]",91.8125,['Raider']
4244,"[4, 1, 5, 2, 0]",120.625,['Raider']
4245,"[1, 1, 4, 3, 5]",145.23979591836735,['GrudgerAlternator']
4246,"[1, 5, 1, 4, 2]",155.36686390532543,['Raider']
4247,"[5, 5, 5, 5, 0]",139.125,['Raider']
4248,"[2, 0, 1, 0, 0]",74.0,['Raider']
4249,"[2, 3, 1, 5, 2]",140.1360946745562,['Raider']
4250,"[0, 3, 4, 3, 4]",165.97448979591837,['GrudgerAlternator']
